6950.539315505806; 35882.583607679946
6956.265775957404; 35897.90986056976
6961.979445974043; 35910.8738800031
6967.685807170706; 35922.48805174702
6973.383032342398; 35932.41491387918
6978.598880358387; 35940.29405021449
6984.8030635557; 35956.993105056456
6990.529524007298; 35972.31935794627
6996.306141235985; 35979.53761707526
7001.920319940694; 35991.49815836589
7007.624853932362; 36002.77486818746
7013.344005563984; 36016.75127338786
7019.0339219156995; 36025.32828783061
7025.673071261865; 36035.50353564166
7031.361160408585; 36043.74308816206
7037.065694400254; 36055.01979798364
7042.799463671829; 36071.69589856286
7048.472935178597; 36077.23575570443
7054.162851530313; 36085.81277014718
7059.84911347204; 36093.714860745225
7065.553647463708; 36104.9915705668
7071.27279909533; 36118.9679757672
7076.970024267022; 36128.89483789936
7082.658113413743; 36137.13439041976
7088.337066535494; 36143.68663332839
7094.041600527163; 36154.96334314997
7099.735171288867; 36164.21528143742
7105.39767956567; 36167.730367044875
7110.0406074557495; 36156.65493527344
7112.671782647295; 36121.4603975795
7116.311574995599; 36098.831605730345
7119.457565194239; 36071.86034701233
7122.168223803028; 36051.34540294075
7125.295941951727; 36020.999524999206
7127.940821180728; 35988.335951722926
7130.5802187947465; 35954.659992679575
7134.199911888114; 35928.31911968454
7138.4530512728215; 35888.68293215066
7140.352640992793; 35866.02995267539
7139.842777711231; 35841.34987197963
7139.6765020567655; 35810.64083704551
7139.762609092114; 35783.11542131287
7138.007807095878; 35763.023589397744
7137.379705379146; 35733.87767123593
7139.776998331442; 35713.392419245516
7139.474139103666; 35686.41031149784
7139.501429715399; 35654.22628164654
7138.220493757194; 35628.59092186552
7138.070845668175; 35600.95279042481
7136.870828788281; 35581.9901140959
7140.197986362089; 35559.52599909684
7140.028056297636; 35528.142040318
7141.08162269725; 35491.10493768796
7142.240070663527; 35473.43814940098
7144.764110735583; 35881.692388444055
7143.630573664059; 35846.05549584108
7143.436524493683; 35810.21703968718
7143.899325065278; 35750.92949084208
7143.97898511234; 35701.94685284242
7143.609560806626; 35668.4614484399
7143.474347637061; 35643.489266185774
7143.94759373054; 35615.0830805458
7143.6566113352255; 35590.294475293435
7146.509791933557; 35943.52803175363
7145.39154247715; 35910.714570567674
7144.263700194524; 35789.2728166423
7144.445963892688; 35562.36479045584
7144.128487024959; 35532.682987329346
7144.606849292421; 35505.22169507197
7150.453813913383; 35977.086649976256
7155.258449445443; 35995.87659833307
7160.931920952211; 36001.41645547464
7166.442314413253; 35994.209159575614
7173.102019815603; 35990.809530483726
7178.780972937353; 35997.36177339235
7184.4855069290215; 36008.63848321393
7190.195522535672; 36020.92757880256
7195.887266092383; 36029.84205516767
7201.59545449404; 36041.79368883395
7207.289025255743; 36051.045627121406
7212.953360737541; 36054.898174651215
7218.630486654297; 36061.112955637494
7224.303958161066; 36066.652812779066
7229.959157617893; 36068.818050697104
7235.599739434767; 36068.28359323632
7241.265902121559; 36072.473602688486
7246.924755988373; 36075.31376445123
7252.590918675166; 36079.503773903394
7258.268044591922; 36085.718554889674
7263.9451705086785; 36091.93333587595
7269.627778040418; 36099.16050262929
7275.2957679322035; 36103.6879740038
7280.950967389031; 36105.85321192184
7286.626266100793; 36111.73053098577
7292.285119967609; 36114.570692748515
7297.958591474377; 36120.110549890094
7303.637544596128; 36126.66279279872
7309.2799536179955; 36126.465797260294
7314.92967145984; 36127.61864941128
7320.61227899158; 36134.84581616461
7326.254688013448; 36134.648820626186
7331.90806026528; 36136.47659662188
7337.581531772049; 36142.01645376345
7343.236731228876; 36144.181691681486
7348.8827946607325; 36144.65961998777
7354.523376477607; 36144.12516252698
7360.195020779381; 36149.327557746205
7365.859356261179; 36153.18010527601
7371.499938078053; 36152.645647815225
7377.140519894927; 36152.111190354444
7382.786583326782; 36152.58911866072
7388.465536448533; 36159.14136156935
7394.1061182654075; 36158.60690410857
7399.746700082282; 36158.07244664779
7405.387281899156; 36157.537989187
7411.02786371603; 36157.00353172622
7416.672099942892; 36157.14399811014
7422.321817784737; 36158.296850261126
7427.966054011599; 36158.43731664505
7433.612117443456; 36158.91524495133
7439.25269926033; 36158.38078749055
7444.893281077204; 36157.846330029766
7450.533862894077; 36157.311872568986
7456.174444710951; 36156.7774151082
7461.81685373282; 36156.58041956977
7467.457435549693; 36156.04596210899
7473.107153391538; 36157.19881425997
7478.716672723513; 36150.92750411919
7484.355427335392; 36150.05558473605
7489.996009152266; 36149.521127275264
7495.638418174134; 36149.32413173684
7501.253419121091; 36144.06520736311
7506.894000937965; 36143.53074990233
7512.4943842449675; 36135.57213014978
7515.771933203186; 36132.89812984118
7517.494987512649; 36103.69825203189
7520.376098244462; 36065.03133149008
